8.989361702127659726e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,5.280520248413085938e+01,9.649959564208984375e+00,8.928856849670410156e-01,5.227165985107421875e+01,8.296485900878906250e+00,2.158907890319824219e+00
8.888297872340426409e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,5.242102432250976562e+01,9.675667762756347656e+00,8.894531130790710449e-01,5.205630111694335938e+01,8.300501823425292969e+00,2.161328077316284180e+00
8.787234042553191671e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,5.162766265869140625e+01,9.687296867370605469e+00,8.811873793601989746e-01,5.149220657348632812e+01,8.289115905761718750e+00,2.169347763061523438e+00
8.686170212765958354e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,5.106121063232421875e+01,9.677771568298339844e+00,8.749305009841918945e-01,5.110315322875976562e+01,8.272695541381835938e+00,2.174467563629150391e+00
8.585106382978723616e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,5.043244934082031250e+01,9.643573760986328125e+00,8.655644059181213379e-01,5.032698440551757812e+01,8.273744583129882812e+00,2.185193061828613281e+00
8.484042553191490299e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.951041793823242188e+01,9.684527397155761719e+00,8.487139940261840820e-01,4.912273406982421875e+01,8.233714103698730469e+00,2.205047369003295898e+00
8.382978723404255561e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.876555633544921875e+01,9.728185653686523438e+00,8.393200039863586426e-01,4.853519821166992188e+01,8.221167564392089844e+00,2.215421199798583984e+00
8.281914893617022244e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.876555633544921875e+01,9.728185653686523438e+00,8.393200039863586426e-01,4.813224792480468750e+01,8.235816001892089844e+00,2.221117734909057617e+00
8.180851063829787506e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.760019683837890625e+01,9.614202499389648438e+00,8.186228871345520020e-01,4.769211578369140625e+01,8.185149192810058594e+00,2.225476503372192383e+00
8.079787234042554189e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.720048904418945312e+01,9.582062721252441406e+00,8.180439472198486328e-01,4.733711242675781250e+01,8.149062156677246094e+00,2.232603788375854492e+00
7.978723404255319451e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.701309204101562500e+01,9.593317031860351562e+00,8.154785633087158203e-01,4.679183578491210938e+01,8.085031509399414062e+00,2.244804382324218750e+00
7.877659574468086134e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.683063507080078125e+01,9.605423927307128906e+00,8.121380805969238281e-01,4.640403747558593750e+01,8.082907676696777344e+00,2.252640962600708008e+00
7.776595744680851396e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.588161468505859375e+01,9.668633460998535156e+00,8.040158748626708984e-01,4.583865737915039062e+01,8.031467437744140625e+00,2.262209177017211914e+00
